,device,workload,metric,predictor,r2,max_error,mae,mape,medae,fit_time,score_time,dataset_min,dataset_max,dataset_mean,dataset_median,dataset_size
cuda_A100-max_pool2d-memory-ert,cuda_A100,max_pool2d,memory,ert,0.9591599959082024,3.5089815848214285,0.2193267079654896,0.08222962495461994,0.07949358258928577,1.4566915035247803,0.04438328742980957,0.40625,11.765625,2.2463514448471567,1.267578125,4449
cuda_A100-max_pool2d-time-dTr,cuda_A100,max_pool2d,time,dTr,0.7808372103878262,7.530364999999999,0.4444983276123596,0.42159700567665626,0.14196994999999996,1.4640980958938599,0.001503288745880127,0.0133818,13.2881,1.3532158359856148,0.570174,4449
cuda_A100-max_pool2d-power-dTr,cuda_A100,max_pool2d,power,dTr,0.5212476980661365,180.805875,25.56793806179775,0.13980844794502864,11.597437499999998,1.8750502467155457,0.001493215560913086,63.942,351.928,209.53219914587547,225.851,4449
cuda_A100-max_pool2d-memory-dTr,cuda_A100,max_pool2d,memory,dTr,0.8805366476887606,5.017578125,0.4253105249297753,0.16045722855867137,0.15771484375,1.488536775112152,0.0015483498573303223,0.40625,11.765625,2.2463514448471567,1.267578125,4449
cuda_A100-max_pool2d-time-liR,cuda_A100,max_pool2d,time,liR,0.37785342124546173,9.012292286322975,0.9808054139553248,6.889913765043212,0.6284097472715047,0.007068157196044922,0.0011413097381591797,0.0133818,13.2881,1.3532158359856148,0.570174,4449
cuda_A100-max_pool2d-power-liR,cuda_A100,max_pool2d,power,liR,0.21408191059094767,160.51388121768002,41.76305709929951,0.27071722821796596,36.65010846430533,0.007200181484222412,0.0011394023895263672,63.942,351.928,209.53219914587547,225.851,4449
cuda_A100-max_pool2d-memory-liR,cuda_A100,max_pool2d,memory,liR,0.3375593239182183,10.188245853136001,1.274810308159777,1.1019307540033425,0.845880068815286,0.007393479347229004,0.00118255615234375,0.40625,11.765625,2.2463514448471567,1.267578125,4449
cuda_A100-max_pool2d-time-kNN,cuda_A100,max_pool2d,time,kNN,0.6964736088881376,6.953852005165236,0.5492232727678008,1.686844669835813,0.22771207316209618,0.010452210903167725,0.016435444355010986,0.0133818,13.2881,1.3532158359856148,0.570174,4449
cuda_A100-max_pool2d-power-kNN,cuda_A100,max_pool2d,power,kNN,0.40435143891740183,165.20685207666344,34.16448534672956,0.207767477936477,28.504156373656922,0.00787508487701416,0.012470424175262451,63.942,351.928,209.53219914587547,225.851,4449
cuda_A100-max_pool2d-memory-kNN,cuda_A100,max_pool2d,memory,kNN,0.7106763029792111,6.042474597601471,0.7132144425420265,0.4816790208958414,0.32691452233555657,0.007784724235534668,0.012268126010894775,0.40625,11.765625,2.2463514448471567,1.267578125,4449
cuda_A100-max_pool2d-time-SVR,cuda_A100,max_pool2d,time,SVR,0.8841990146983889,6.49267554475494,0.27326253527473915,0.8633926116208838,0.08909521558587499,0.2889222502708435,0.06761270761489868,0.0133818,13.2881,1.3532158359856148,0.570174,4449
cuda_A100-max_pool2d-power-SVR,cuda_A100,max_pool2d,power,SVR,0.25450691105466006,154.65544502097595,39.34434058301916,0.2761245938740733,33.81787684341545,0.46763402223587036,0.14748507738113403,63.942,351.928,209.53219914587547,225.851,4449
cuda_A100-max_pool2d-memory-SVR,cuda_A100,max_pool2d,memory,SVR,0.9282374302448582,3.880790551111568,0.3194769119747729,0.22022990771230005,0.11277180260513817,0.3107943534851074,0.07597994804382324,0.40625,11.765625,2.2463514448471567,1.267578125,4449
cuda_A100-max_pool2d-time-MLP,cuda_A100,max_pool2d,time,MLP,0.9755032631229571,2.8850840130906255,0.12319544842386641,0.2772418331675909,0.04544405516283224,8.675247848033905,0.005740523338317871,0.0133818,13.2881,1.3532158359856148,0.570174,4449
cuda_A100-max_pool2d-power-MLP,cuda_A100,max_pool2d,power,MLP,0.6628854027547638,118.90384415652841,27.679184620817953,0.140467099876857,24.718309428844027,33.75674521923065,0.007042527198791504,63.942,351.928,209.53219914587547,225.851,4449
cuda_A100-max_pool2d-memory-MLP,cuda_A100,max_pool2d,memory,MLP,0.9882687898629812,2.6429014162864695,0.10483339421534608,0.051924793292244545,0.044982965633796626,7.796404838562012,0.006221592426300049,0.40625,11.765625,2.2463514448471567,1.267578125,4449
