,device,workload,metric,predictor,r2,max_error,mae,mape,medae,fit_time,score_time,dataset_min,dataset_max,dataset_mean,dataset_median,dataset_size
cuda_K80-dense-power-dTr,cuda_K80,dense,power,dTr,-0.24682278808285169,75.29175000000001,15.771812225658417,0.13118218190419473,6.48987500000001,28.8299281001091,0.003691732883453369,61.594,165.471,134.8695487649148,141.769,25059
cuda_K80-dense-memory-dTr,cuda_K80,dense,memory,dTr,0.9997058526708469,0.014190673828125,0.0011355620047043345,0.006251211147912354,0.0008544921875,14.784590542316437,0.0029955506324768066,0.066650390625,0.5423583984375,0.18281857258276718,0.1513671875,25059
cuda_K80-dense-time-liR,cuda_K80,dense,time,liR,0.5858678915318749,660.7806633317119,41.32414871930224,64.9913402630453,29.39791066939911,0.013409018516540527,0.0021196603775024414,0.015068900000000001,1000.5,58.774060980422206,19.2075,25059
cuda_K80-dense-power-liR,cuda_K80,dense,power,liR,0.024744588146458968,68.7981515254416,17.924922147447454,0.15251274015401267,15.826849060688314,0.015302181243896484,0.002001941204071045,61.594,165.471,134.8695487649148,141.769,25059
cuda_K80-dense-memory-liR,cuda_K80,dense,memory,liR,0.8639383802094264,0.12011394895329264,0.028962935776899026,0.23331805857637217,0.022221642749898372,0.014363110065460205,0.0020071864128112793,0.066650390625,0.5423583984375,0.18281857258276718,0.1513671875,25059
cuda_K80-dense-time-kNN,cuda_K80,dense,time,kNN,0.8710320030674623,392.25624405014526,14.643597723540374,0.2546441555869606,2.4410446675875366,0.025337934494018555,0.0314674973487854,0.015068900000000001,1000.5,58.774060980422206,19.2075,25059
cuda_K80-dense-power-kNN,cuda_K80,dense,power,kNN,-0.23012380808547472,71.08622700315713,19.599611117141052,0.1650027470097459,15.070337698755864,0.01949024200439453,0.02817457914352417,61.594,165.471,134.8695487649148,141.769,25059
cuda_K80-dense-memory-kNN,cuda_K80,dense,memory,kNN,0.999688553931089,0.011444238153857058,0.0012794140883342978,0.007908594592462655,0.0008596078959560525,0.019458651542663574,0.024343490600585938,0.066650390625,0.5423583984375,0.18281857258276718,0.1513671875,25059
cuda_K80-dense-time-SVR,cuda_K80,dense,time,SVR,0.8538896798934655,523.5139383633419,14.581686099482239,0.48838314272043487,2.795979727010244,12.981024622917175,3.548399806022644,0.015068900000000001,1000.5,58.774060980422206,19.2075,25059
cuda_K80-dense-power-SVR,cuda_K80,dense,power,SVR,-0.04267373281613751,81.00287220031377,16.2685811504029,0.14801858175681246,10.650245894646211,13.15094518661499,3.8575598001480103,61.594,165.471,134.8695487649148,141.769,25059
cuda_K80-dense-memory-SVR,cuda_K80,dense,memory,SVR,0.6864567206289521,0.10524077357744063,0.051949134904385665,0.471968381725309,0.05170769231991516,0.02052605152130127,0.004243433475494385,0.066650390625,0.5423583984375,0.18281857258276718,0.1513671875,25059
cuda_K80-dense-time-MLP,cuda_K80,dense,time,MLP,0.8965710068225131,347.1134421478904,14.078422760087795,0.5283648151128871,3.3870191312750717,18.2715864777565,0.05845606327056885,0.015068900000000001,1000.5,58.774060980422206,19.2075,25059
cuda_K80-dense-power-MLP,cuda_K80,dense,power,MLP,0.05829932564355442,59.44857318282083,16.948156887722632,0.1456417043674794,13.088544961968173,50.85174721479416,0.06625020503997803,61.594,165.471,134.8695487649148,141.769,25059
cuda_K80-dense-memory-MLP,cuda_K80,dense,memory,MLP,0.9991121939465123,0.00816763335599269,0.001961071009949573,0.013991829509204797,0.0018173067433131952,10.237238943576813,0.03184741735458374,0.066650390625,0.5423583984375,0.18281857258276718,0.1513671875,25059
cuda_K80-depthwise_conv2d-time-xgb,cuda_K80,depthwise_conv2d,time,xgb,0.7945425143206671,139.33122632141115,2.1611559795856516,3.6927109642205433,0.19383990196602346,4.544282555580139,0.023503422737121582,0.0115441,625.638,4.0401821014123325,0.16317099999999998,2903
cuda_K80-depthwise_conv2d-power-xgb,cuda_K80,depthwise_conv2d,power,xgb,0.9343621961066162,28.287799537658692,4.46045978020883,0.04488829271802345,3.0541851806640636,4.201967298984528,0.029417693614959717,60.234,161.83100000000002,104.94795883568723,107.97,2903
