,device,workload,metric,predictor,r2,max_error,mae,mape,medae,dataset_min,dataset_max,dataset_mean,dataset_median,dataset_size
cuda_980ti-max_pool2d-time-xgb:1776,cuda_980ti,max_pool2d,time,xgb,0.9136445201351896,25.437101364135742,0.8572395947544508,0.9387284134711822,0.4279307600402831,0.00705457,31.660099999999996,3.659193187438063,1.6681500000000002,1776
cuda_980ti-max_pool2d-time-xgb:2072,cuda_980ti,max_pool2d,time,xgb,0.9267024567464963,25.498233795166016,0.7984944672471335,0.8473004699126804,0.3892296295166009,0.00705457,31.660099999999996,3.719189347997104,1.6681500000000002,2072
cuda_980ti-max_pool2d-time-xgb:2368,cuda_980ti,max_pool2d,time,xgb,0.9384287500954668,27.355854034423828,0.7474397309601116,0.7360631877430183,0.37569611202239983,0.00705457,31.660099999999996,3.656228795160473,1.6681500000000002,2368
cuda_980ti-max_pool2d-time-xgb:2664,cuda_980ti,max_pool2d,time,xgb,0.9390435450278972,30.727088928222656,0.7127982432138342,0.8395460194680863,0.3583283388259888,0.00705457,31.660099999999996,3.6497483836073576,1.6681500000000002,2664
cuda_980ti-max_pool2d-time-xgb:2960,cuda_980ti,max_pool2d,time,xgb,0.9389178744446308,30.497650146484375,0.7144841487517244,0.8080824781447247,0.3494710149040222,0.00705457,31.660099999999996,3.651300909557433,1.6681500000000002,2960
cuda_980ti-max_pool2d-power-xgb:296,cuda_980ti,max_pool2d,power,xgb,0.8216149580384627,203.225341796875,4.629543669048108,0.029363137656764092,2.8551091308593755,98.923,204.807,158.59976351351352,151.519,296
cuda_980ti-max_pool2d-power-xgb:592,cuda_980ti,max_pool2d,power,xgb,0.9015004654354304,202.77737426757812,3.662206362416708,0.02317054130889941,2.3622634277343764,93.721,204.807,158.25985304054055,151.519,592
cuda_980ti-max_pool2d-power-xgb:888,cuda_980ti,max_pool2d,power,xgb,0.9265690619558348,201.1897430419922,3.3801495817650347,0.021277584208643997,2.145836547851559,93.721,204.807,158.41546227477477,151.519,888
cuda_980ti-max_pool2d-power-xgb:1184,cuda_980ti,max_pool2d,power,xgb,0.9290095566574585,202.1333770751953,3.1432799877007156,0.01976769362964698,1.8521876220703177,93.721,204.807,158.41616807432433,151.519,1184
cuda_980ti-max_pool2d-power-xgb:1480,cuda_980ti,max_pool2d,power,xgb,0.9400607172880711,201.9340057373047,2.869142271137109,0.01795620868959421,1.6853029785156366,93.721,204.807,158.16590202702702,151.519,1480
cuda_980ti-max_pool2d-power-xgb:1776,cuda_980ti,max_pool2d,power,xgb,0.9464623135953696,200.7386932373047,2.670865931213626,0.016825296864843985,1.6975197753906173,93.721,204.807,158.18984234234236,151.519,1776
cuda_980ti-max_pool2d-power-xgb:2072,cuda_980ti,max_pool2d,power,xgb,0.9473462382802824,201.573974609375,2.528594648641774,0.015869033196978667,1.499735107421884,93.721,204.807,158.46836655405406,151.519,2072
cuda_980ti-max_pool2d-power-xgb:2368,cuda_980ti,max_pool2d,power,xgb,0.9533492766857591,201.56137084960938,2.4126225623827073,0.015166664221650366,1.367207641601567,93.721,204.807,158.3300164695946,151.519,2368
cuda_980ti-max_pool2d-power-xgb:2664,cuda_980ti,max_pool2d,power,xgb,0.9524453313027923,203.0952911376953,2.454039836435665,0.015345756929488264,1.377682739257807,93.721,204.807,158.45082563813816,151.519,2664
cuda_980ti-max_pool2d-power-xgb:2960,cuda_980ti,max_pool2d,power,xgb,0.9554378997713094,201.12794494628906,2.3231215751122845,0.01444647352816212,1.3218157958984307,88.963,204.807,158.56157381756756,151.519,2960
cuda_980ti-max_pool2d-memory-xgb:296,cuda_980ti,max_pool2d,memory,xgb,0.8369589271733657,4.974610328674316,0.30358377521085916,0.3880659711835349,0.1607520580291748,0.09796142578125,5.35235595703125,1.1375819025812923,0.57403564453125,296
cuda_980ti-max_pool2d-memory-xgb:592,cuda_980ti,max_pool2d,memory,xgb,0.8813507076964393,5.167685508728027,0.25755519439609575,0.3332468965340995,0.13523782044649124,0.09796142578125,5.40521240234375,1.157786395098712,0.57403564453125,592
cuda_980ti-max_pool2d-memory-xgb:888,cuda_980ti,max_pool2d,memory,xgb,0.9311794974007379,5.070216655731201,0.19987131509327866,0.2691842019691896,0.10522603988647461,0.09796142578125,5.40521240234375,1.1413365269566442,0.57403564453125,888
cuda_980ti-max_pool2d-memory-xgb:1184,cuda_980ti,max_pool2d,memory,xgb,0.9244341424336795,5.172452449798584,0.20700649147056416,0.2611494510444222,0.11169898509979248,0.09796142578125,5.40521240234375,1.0966293747360643,0.57403564453125,1184
cuda_980ti-max_pool2d-memory-xgb:1480,cuda_980ti,max_pool2d,memory,xgb,0.9445991909542253,5.283729553222656,0.17532429916912365,0.22352374541196426,0.08873176574707031,0.09796142578125,5.40521240234375,1.0857485384554477,0.57403564453125,1480
cuda_980ti-max_pool2d-memory-xgb:1776,cuda_980ti,max_pool2d,memory,xgb,0.9529553689457255,5.167327880859375,0.1662463798425217,0.2274544723946673,0.09153389930725098,0.09796142578125,5.42938232421875,1.0954660639032587,0.57403564453125,1776
cuda_980ti-max_pool2d-memory-xgb:2072,cuda_980ti,max_pool2d,memory,xgb,0.9595897789427006,5.200634479522705,0.15224863731838995,0.19672082343048436,0.08191919326782227,0.09747314453125,5.42938232421875,1.1017568580892556,0.57403564453125,2072
cuda_980ti-max_pool2d-memory-xgb:2368,cuda_980ti,max_pool2d,memory,xgb,0.965233385740238,5.154819488525391,0.1443025775413392,0.1965782113158005,0.08531320095062256,0.09747314453125,5.49273681640625,1.085841926368507,0.57403564453125,2368
cuda_980ti-max_pool2d-memory-xgb:2664,cuda_980ti,max_pool2d,memory,xgb,0.9662733368498831,5.086502552032471,0.1374979441326901,0.17468909307680455,0.07031667232513428,0.09747314453125,5.58111572265625,1.0819262713641375,0.57403564453125,2664
cuda_980ti-max_pool2d-memory-xgb:2960,cuda_980ti,max_pool2d,memory,xgb,0.9694745553559095,5.420629978179932,0.13048233296697037,0.1673156581141719,0.0729636400938034,0.09747314453125,5.58111572265625,1.0865590688344595,0.57403564453125,2960
cuda_980ti-max_pool2d-time-ert:296,cuda_980ti,max_pool2d,time,ert,0.6918908983214935,25.88531885714285,1.6731202265138225,1.3829304834534495,0.852823297142852,0.008020020000000001,27.6666,3.773076285574324,1.6681500000000002,296
cuda_980ti-max_pool2d-time-ert:592,cuda_980ti,max_pool2d,time,ert,0.8252582270485853,26.32127519428574,1.2889821803666854,0.8843054795800747,0.6898259057142846,0.007660189999999999,31.660099999999996,3.9107969484966216,1.6681500000000002,592
cuda_980ti-max_pool2d-time-ert:888,cuda_980ti,max_pool2d,time,ert,0.8572347921621118,26.380091085714287,1.1078385426790818,0.6326955071096794,0.5883116000000133,0.00708071,31.660099999999996,3.8521112315427923,1.6681500000000002,888
cuda_980ti-max_pool2d-time-ert:1184,cuda_980ti,max_pool2d,time,ert,0.8757579771599957,26.355264342857147,0.9809899834947364,0.49608435032898424,0.49368788799999996,0.00708071,31.660099999999996,3.6894221705489865,1.6681500000000002,1184
cuda_980ti-max_pool2d-time-ert:1480,cuda_980ti,max_pool2d,time,ert,0.8816067073298554,25.969714971428573,0.9292122419713125,0.44553501960609143,0.4334873142857134,0.00708071,31.660099999999996,3.6296076131621624,1.6681500000000002,1480
cuda_980ti-max_pool2d-time-ert:1776,cuda_980ti,max_pool2d,time,ert,0.8996593747907605,26.73295217142855,0.848712820977906,0.41733567907270047,0.4034676800000001,0.00705457,31.660099999999996,3.659193187438063,1.6681500000000002,1776
cuda_980ti-max_pool2d-time-ert:2072,cuda_980ti,max_pool2d,time,ert,0.9067683754395048,26.573672399999996,0.8055685336524383,0.38390651627654915,0.3822463942857144,0.00705457,31.660099999999996,3.719189347997104,1.6681500000000002,2072
cuda_980ti-max_pool2d-time-ert:2368,cuda_980ti,max_pool2d,time,ert,0.9068898424747243,26.524496742857135,0.7832266291171772,0.3500951525784328,0.35019348571429276,0.00705457,31.660099999999996,3.656228795160473,1.6681500000000002,2368
cuda_980ti-max_pool2d-time-ert:2664,cuda_980ti,max_pool2d,time,ert,0.9168104482952968,29.701392571428624,0.7471466738178518,0.3284822004963971,0.32972798285714344,0.00705457,31.660099999999996,3.6497483836073576,1.6681500000000002,2664
cuda_980ti-max_pool2d-time-ert:2960,cuda_980ti,max_pool2d,time,ert,0.9160425839585155,29.59537205714291,0.7391956070671288,0.3137427002010245,0.30393479999998885,0.00705457,31.660099999999996,3.651300909557433,1.6681500000000002,2960
cuda_980ti-max_pool2d-power-ert:296,cuda_980ti,max_pool2d,power,ert,0.8096357437488199,204.0565314285719,4.648940925390417,0.02956667264658917,2.630480000000148,98.923,204.807,158.59976351351352,151.519,296
cuda_980ti-max_pool2d-power-ert:592,cuda_980ti,max_pool2d,power,ert,0.863047206952228,203.75022571428607,3.8506301137459014,0.02484634969035495,2.4375285714285155,93.721,204.807,158.25985304054055,151.519,592
cuda_980ti-max_pool2d-power-ert:888,cuda_980ti,max_pool2d,power,ert,0.8907548551786002,202.98575714285747,3.570647888953154,0.022865030018082353,2.3400114285714437,93.721,204.807,158.41546227477477,151.519,888
cuda_980ti-max_pool2d-power-ert:1184,cuda_980ti,max_pool2d,power,ert,0.8964286311101576,203.24747142857177,3.40384867939078,0.02181310855402666,2.0962771428572466,93.721,204.807,158.41616807432433,151.519,1184
cuda_980ti-max_pool2d-power-ert:1480,cuda_980ti,max_pool2d,power,ert,0.9174550625576425,203.2483828571432,3.226132350106031,0.02046570655914993,2.012185714285579,93.721,204.807,158.16590202702702,151.519,1480
cuda_980ti-max_pool2d-power-ert:1776,cuda_980ti,max_pool2d,power,ert,0.9190069846134432,203.1989914285718,3.131916124927705,0.019893054561119103,1.8176371428569098,93.721,204.807,158.18984234234236,151.519,1776
cuda_980ti-max_pool2d-power-ert:2072,cuda_980ti,max_pool2d,power,ert,0.92396294673836,203.29523142857178,3.002064229805283,0.019163849780993565,1.8170342857141293,93.721,204.807,158.46836655405406,151.519,2072
cuda_980ti-max_pool2d-power-ert:2368,cuda_980ti,max_pool2d,power,ert,0.9310486160366123,203.47477714285753,2.867244707923646,0.0182603493000059,1.6478571428574185,93.721,204.807,158.3300164695946,151.519,2368
cuda_980ti-max_pool2d-power-ert:2664,cuda_980ti,max_pool2d,power,ert,0.934604824740774,203.21000000000032,2.7891065856949977,0.01778702723373138,1.5522457142857888,93.721,204.807,158.45082563813816,151.519,2664
cuda_980ti-max_pool2d-power-ert:2960,cuda_980ti,max_pool2d,power,ert,0.9334705406502335,203.0498142857144,2.726395785617876,0.01737090191643789,1.517348571428414,88.963,204.807,158.56157381756756,151.519,2960
cuda_980ti-max_pool2d-memory-ert:296,cuda_980ti,max_pool2d,memory,ert,0.8113370468634995,4.809228166852678,0.3411522166669679,0.48418306711394504,0.2191957310267858,0.09796142578125,5.35235595703125,1.1375819025812923,0.57403564453125,296
cuda_980ti-max_pool2d-memory-ert:592,cuda_980ti,max_pool2d,memory,ert,0.8784578794599729,4.8233415876116075,0.26484116127156837,0.33794833910619104,0.15300781249999995,0.09796142578125,5.40521240234375,1.157786395098712,0.57403564453125,592
cuda_980ti-max_pool2d-memory-ert:888,cuda_980ti,max_pool2d,memory,ert,0.9159430738031524,4.884970354352679,0.2121370084993132,0.2504074334983162,0.12312011718749982,0.09796142578125,5.40521240234375,1.1413365269566442,0.57403564453125,888
cuda_980ti-max_pool2d-memory-ert:1184,cuda_980ti,max_pool2d,memory,ert,0.9290604352572942,4.843756626674107,0.18803814674908426,0.20376197423458403,0.10632254464285718,0.09796142578125,5.40521240234375,1.0966293747360643,0.57403564453125,1184
cuda_980ti-max_pool2d-memory-ert:1480,cuda_980ti,max_pool2d,memory,ert,0.9375717218838666,4.823774762834821,0.17341560312289134,0.18202341928620716,0.08710867745535714,0.09796142578125,5.40521240234375,1.0857485384554477,0.57403564453125,1480
cuda_980ti-max_pool2d-memory-ert:1776,cuda_980ti,max_pool2d,memory,ert,0.9493519752721993,4.784153529575893,0.1534581156918739,0.16427247582732046,0.0777908761160715,0.09796142578125,5.42938232421875,1.0954660639032587,0.57403564453125,1776
cuda_980ti-max_pool2d-memory-ert:2072,cuda_980ti,max_pool2d,memory,ert,0.9536212113837563,4.928064662388393,0.1416089257850154,0.14934589949864627,0.06646135602678571,0.09747314453125,5.42938232421875,1.1017568580892556,0.57403564453125,2072
cuda_980ti-max_pool2d-memory-ert:2368,cuda_980ti,max_pool2d,memory,ert,0.9522710069876286,4.910443987165179,0.14042395087779544,0.13886288255604706,0.06178152901785716,0.09747314453125,5.49273681640625,1.085841926368507,0.57403564453125,2368
cuda_980ti-max_pool2d-memory-ert:2664,cuda_980ti,max_pool2d,memory,ert,0.9551472289150418,4.96939697265625,0.13459272712279496,0.12986650586508341,0.05944405691964283,0.09747314453125,5.58111572265625,1.0819262713641375,0.57403564453125,2664
cuda_980ti-max_pool2d-memory-ert:2960,cuda_980ti,max_pool2d,memory,ert,0.9570603217894865,4.990727190290179,0.12861455490438836,0.12115672803527922,0.05451381138392852,0.09747314453125,5.58111572265625,1.0865590688344595,0.57403564453125,2960
cuda_980ti-max_pool2d-time-dTr:296,cuda_980ti,max_pool2d,time,dTr,0.4142684514488555,27.6666,2.2389175552496625,1.1344819127110068,0.9106499999999997,0.008020020000000001,27.6666,3.773076285574324,1.6681500000000002,296
cuda_980ti-max_pool2d-time-dTr:592,cuda_980ti,max_pool2d,time,dTr,0.3689290145532811,31.660099999999996,2.139069118245614,0.7950426516638646,0.78867,0.007660189999999999,31.660099999999996,3.9107969484966216,1.6681500000000002,592
cuda_980ti-max_pool2d-time-dTr:888,cuda_980ti,max_pool2d,time,dTr,0.5617766449752097,27.6666,1.9011276527935221,0.8020836123701799,0.7700900000000006,0.00708071,31.660099999999996,3.8521112315427923,1.6681500000000002,888
cuda_980ti-max_pool2d-time-dTr:1184,cuda_980ti,max_pool2d,time,dTr,0.6302662074544092,31.660099999999996,1.688925074331984,0.7545626352029972,0.6597774000000001,0.00708071,31.660099999999996,3.6894221705489865,1.6681500000000002,1184
cuda_980ti-max_pool2d-time-dTr:1480,cuda_980ti,max_pool2d,time,dTr,0.525745462451557,31.660099999999996,1.766631765465587,0.6744520364401536,0.53607,0.00708071,31.660099999999996,3.6296076131621624,1.6681500000000002,1480
cuda_980ti-max_pool2d-time-dTr:1776,cuda_980ti,max_pool2d,time,dTr,0.6842093391564914,27.6666,1.5369475200674765,0.5838485483676245,0.49675800000000003,0.00705457,31.660099999999996,3.659193187438063,1.6681500000000002,1776
cuda_980ti-max_pool2d-time-dTr:2072,cuda_980ti,max_pool2d,time,dTr,0.7161296680872323,31.660099999999996,1.4770829005533064,0.5265587409589693,0.556046,0.00705457,31.660099999999996,3.719189347997104,1.6681500000000002,2072
cuda_980ti-max_pool2d-time-dTr:2368,cuda_980ti,max_pool2d,time,dTr,0.6656201264214368,31.660099999999996,1.598586299379217,0.553787679910456,0.5707800000000001,0.00705457,31.660099999999996,3.656228795160473,1.6681500000000002,2368
cuda_980ti-max_pool2d-time-dTr:2664,cuda_980ti,max_pool2d,time,dTr,0.6999251016183237,31.1359,1.467010768394062,0.5428816904701779,0.46999999999999975,0.00705457,31.660099999999996,3.6497483836073576,1.6681500000000002,2664
cuda_980ti-max_pool2d-time-dTr:2960,cuda_980ti,max_pool2d,time,dTr,0.7146852259878738,31.660099999999996,1.3942113097840758,0.45163636173462934,0.442072,0.00705457,31.660099999999996,3.651300909557433,1.6681500000000002,2960
cuda_980ti-max_pool2d-power-dTr:296,cuda_980ti,max_pool2d,power,dTr,0.629603383665382,204.807,6.041612010796222,0.03818204004190458,3.3070000000000164,98.923,204.807,158.59976351351352,151.519,296
cuda_980ti-max_pool2d-power-dTr:592,cuda_980ti,max_pool2d,power,dTr,0.7908175060874809,203.913,4.810163292847502,0.030981731206887346,2.8659999999999854,93.721,204.807,158.25985304054055,151.519,592
cuda_980ti-max_pool2d-power-dTr:888,cuda_980ti,max_pool2d,power,dTr,0.8047292488402679,204.807,4.681550607287449,0.029976126424970863,2.8055000000000234,93.721,204.807,158.41546227477477,151.519,888
cuda_980ti-max_pool2d-power-dTr:1184,cuda_980ti,max_pool2d,power,dTr,0.8027411662898715,204.807,4.60707085020243,0.029197476956737693,2.4439999999999884,93.721,204.807,158.41616807432433,151.519,1184
cuda_980ti-max_pool2d-power-dTr:1480,cuda_980ti,max_pool2d,power,dTr,0.8768930316120879,204.807,3.90921322537112,0.024805537183090438,2.175500000000028,93.721,204.807,158.16590202702702,151.519,1480
cuda_980ti-max_pool2d-power-dTr:1776,cuda_980ti,max_pool2d,power,dTr,0.8695385415862085,204.807,3.8643697705802964,0.024258199444631375,2.0405000000000086,93.721,204.807,158.18984234234236,151.519,1776
cuda_980ti-max_pool2d-power-dTr:2072,cuda_980ti,max_pool2d,power,dTr,0.8433130789391102,204.807,3.9165330634278,0.024597737151396192,1.968999999999994,93.721,204.807,158.46836655405406,151.519,2072
cuda_980ti-max_pool2d-power-dTr:2368,cuda_980ti,max_pool2d,power,dTr,0.8721013466583282,204.807,3.6190695006747635,0.02295059333833206,1.8449999999999989,93.721,204.807,158.3300164695946,151.519,2368
cuda_980ti-max_pool2d-power-dTr:2664,cuda_980ti,max_pool2d,power,dTr,0.8821515159691075,204.807,3.5517611336032378,0.02261795071717196,1.8590000000000089,93.721,204.807,158.45082563813816,151.519,2664
cuda_980ti-max_pool2d-power-dTr:2960,cuda_980ti,max_pool2d,power,dTr,0.8734046937306682,204.807,3.5712280701754384,0.022761677544890047,1.8000000000000114,88.963,204.807,158.56157381756756,151.519,2960
cuda_980ti-max_pool2d-memory-dTr:296,cuda_980ti,max_pool2d,memory,dTr,0.5359127285883418,5.35235595703125,0.5014098215038799,0.5003712851867301,0.2413330078125,0.09796142578125,5.35235595703125,1.1375819025812923,0.57403564453125,296
cuda_980ti-max_pool2d-memory-dTr:592,cuda_980ti,max_pool2d,memory,dTr,0.6282383669561533,5.39361572265625,0.437623058736083,0.4351414066964406,0.2066650390625,0.09796142578125,5.40521240234375,1.157786395098712,0.57403564453125,592
cuda_980ti-max_pool2d-memory-dTr:888,cuda_980ti,max_pool2d,memory,dTr,0.6823040232807669,5.04730224609375,0.39717923677884615,0.3708951839811901,0.16650390625,0.09796142578125,5.40521240234375,1.1413365269566442,0.57403564453125,888
cuda_980ti-max_pool2d-memory-dTr:1184,cuda_980ti,max_pool2d,memory,dTr,0.7458142244680788,5.35235595703125,0.34150364267037786,0.3165275595489715,0.1202392578125,0.09796142578125,5.40521240234375,1.0966293747360643,0.57403564453125,1184
cuda_980ti-max_pool2d-memory-dTr:1480,cuda_980ti,max_pool2d,memory,dTr,0.8093986300007067,5.39361572265625,0.3019031107667004,0.29457462510669036,0.1263427734375,0.09796142578125,5.40521240234375,1.0857485384554477,0.57403564453125,1480
cuda_980ti-max_pool2d-memory-dTr:1776,cuda_980ti,max_pool2d,memory,dTr,0.8412426807904138,5.31683349609375,0.275302984775641,0.2683977865774304,0.1119384765625,0.09796142578125,5.42938232421875,1.0954660639032587,0.57403564453125,1776
cuda_980ti-max_pool2d-memory-dTr:2072,cuda_980ti,max_pool2d,memory,dTr,0.8271746895327582,5.42938232421875,0.2859374341050945,0.25679990712513556,0.109130859375,0.09747314453125,5.42938232421875,1.1017568580892556,0.57403564453125,2072
cuda_980ti-max_pool2d-memory-dTr:2368,cuda_980ti,max_pool2d,memory,dTr,0.8569157713777271,5.31683349609375,0.25399883234227394,0.2241739978570359,0.09033203125,0.09747314453125,5.49273681640625,1.085841926368507,0.57403564453125,2368
cuda_980ti-max_pool2d-memory-dTr:2664,cuda_980ti,max_pool2d,memory,dTr,0.8610179071835886,5.49273681640625,0.2519414286542679,0.22783220892836276,0.1024169921875,0.09747314453125,5.58111572265625,1.0819262713641375,0.57403564453125,2664
cuda_980ti-max_pool2d-memory-dTr:2960,cuda_980ti,max_pool2d,memory,dTr,0.865396382788742,5.50933837890625,0.24822083755060728,0.21462006141323556,0.1011962890625,0.09747314453125,5.58111572265625,1.0865590688344595,0.57403564453125,2960
cuda_980ti-max_pool2d-time-liR:296,cuda_980ti,max_pool2d,time,liR,0.40465155971977784,13.557107453241874,2.7550343399621187,10.603298737156575,2.0027249833989202,0.008020020000000001,27.6666,3.773076285574324,1.6681500000000002,296
cuda_980ti-max_pool2d-time-liR:592,cuda_980ti,max_pool2d,time,liR,0.41110056745761403,14.530494051919394,2.759856177777926,10.870328770338604,1.9200865519193941,0.007660189999999999,31.660099999999996,3.9107969484966216,1.6681500000000002,592
cuda_980ti-max_pool2d-time-liR:888,cuda_980ti,max_pool2d,time,liR,0.4131037942155249,14.119721463195756,2.7362666968627702,10.341402870419536,1.9554195368042433,0.00708071,31.660099999999996,3.8521112315427923,1.6681500000000002,888
cuda_980ti-max_pool2d-time-liR:1184,cuda_980ti,max_pool2d,time,liR,0.41400486245146595,13.211996545367946,2.6907166593916854,9.57868738044573,1.9082966546320548,0.00708071,31.660099999999996,3.6894221705489865,1.6681500000000002,1184
cuda_980ti-max_pool2d-time-liR:1480,cuda_980ti,max_pool2d,time,liR,0.4159490908474721,12.956586318039479,2.681652887639108,9.571408896399948,1.8924983180394785,0.00708071,31.660099999999996,3.6296076131621624,1.6681500000000002,1480
cuda_980ti-max_pool2d-time-liR:1776,cuda_980ti,max_pool2d,time,liR,0.40919948075642787,12.412749628365866,2.657295503080832,9.080835488015317,1.8229296283658667,0.00705457,31.660099999999996,3.659193187438063,1.6681500000000002,1776
cuda_980ti-max_pool2d-time-liR:2072,cuda_980ti,max_pool2d,time,liR,0.4125369265050304,12.16839491178296,2.656057698484638,9.16577655283921,1.8135550882170417,0.00705457,31.660099999999996,3.719189347997104,1.6681500000000002,2072
cuda_980ti-max_pool2d-time-liR:2368,cuda_980ti,max_pool2d,time,liR,0.41440506007616873,12.497422802257564,2.6738097812727535,9.298820518528315,1.8342984212310978,0.00705457,31.660099999999996,3.656228795160473,1.6681500000000002,2368
cuda_980ti-max_pool2d-time-liR:2664,cuda_980ti,max_pool2d,time,liR,0.413366140794053,12.269596972068646,2.669608338991218,9.050688919516604,1.8484935996222616,0.00705457,31.660099999999996,3.6497483836073576,1.6681500000000002,2664
cuda_980ti-max_pool2d-time-liR:2960,cuda_980ti,max_pool2d,time,liR,0.413601713881539,12.055138220280535,2.647209373333938,9.09941956432519,1.8055570922194653,0.00705457,31.660099999999996,3.651300909557433,1.6681500000000002,2960
cuda_980ti-max_pool2d-power-liR:296,cuda_980ti,max_pool2d,power,liR,0.7345001868299648,194.3511037724277,7.302890046457177,0.046605637014735225,6.161202180019615,98.923,204.807,158.59976351351352,151.519,296
cuda_980ti-max_pool2d-power-liR:592,cuda_980ti,max_pool2d,power,liR,0.7306369410410366,195.11480569030456,7.444061720732658,0.04731735288309072,6.373805690304579,93.721,204.807,158.25985304054055,151.519,592
cuda_980ti-max_pool2d-power-liR:888,cuda_980ti,max_pool2d,power,liR,0.7324518972882924,194.24146314833536,7.409218482594718,0.04715002088485759,6.569431898335353,93.721,204.807,158.41546227477477,151.519,888
cuda_980ti-max_pool2d-power-liR:1184,cuda_980ti,max_pool2d,power,liR,0.731422570050482,194.33370185075208,7.432511386879676,0.047223633349235704,6.383548149247929,93.721,204.807,158.41616807432433,151.519,1184
cuda_980ti-max_pool2d-power-liR:1480,cuda_980ti,max_pool2d,power,liR,0.7329781243129614,193.29270403744349,7.390937419213235,0.04688889433158201,6.441295962556524,93.721,204.807,158.16590202702702,151.519,1480
cuda_980ti-max_pool2d-power-liR:1776,cuda_980ti,max_pool2d,power,liR,0.7311689777530985,193.82602039677414,7.443921968780166,0.04708850734756947,6.521979603225873,93.721,204.807,158.18984234234236,151.519,1776
cuda_980ti-max_pool2d-power-liR:2072,cuda_980ti,max_pool2d,power,liR,0.7316266142022778,193.97936585149188,7.434198286005479,0.04713969246779364,6.45761585149188,93.721,204.807,158.46836655405406,151.519,2072
cuda_980ti-max_pool2d-power-liR:2368,cuda_980ti,max_pool2d,power,liR,0.7318099207282072,193.8920996155625,7.432488766134801,0.047186830341828086,6.500940699172077,93.721,204.807,158.3300164695946,151.519,2368
cuda_980ti-max_pool2d-power-liR:2664,cuda_980ti,max_pool2d,power,liR,0.7314931059831539,193.76612581636766,7.439880866651491,0.04723405147736462,6.529941005305091,93.721,204.807,158.45082563813816,151.519,2664
cuda_980ti-max_pool2d-power-liR:2960,cuda_980ti,max_pool2d,power,liR,0.7314169115318709,193.73705917438915,7.438237786735793,0.04721621426638958,6.560699799389141,88.963,204.807,158.56157381756756,151.519,2960
cuda_980ti-max_pool2d-memory-liR:296,cuda_980ti,max_pool2d,memory,liR,0.409101058033593,3.395563093245792,0.6880734138679322,1.6807358252237565,0.5566265443700332,0.09796142578125,5.35235595703125,1.1375819025812923,0.57403564453125,296
cuda_980ti-max_pool2d-memory-liR:592,cuda_980ti,max_pool2d,memory,liR,0.4165099704211048,3.4734728578890737,0.683260644823837,1.7009548703453454,0.5473864321078237,0.09796142578125,5.40521240234375,1.157786395098712,0.57403564453125,592
cuda_980ti-max_pool2d-memory-liR:888,cuda_980ti,max_pool2d,memory,liR,0.4187637074913364,3.279802786779764,0.6790562781731184,1.6625572476377164,0.5285210484985139,0.09796142578125,5.40521240234375,1.1413365269566442,0.57403564453125,888
cuda_980ti-max_pool2d-memory-liR:1184,cuda_980ti,max_pool2d,memory,liR,0.4193992659296115,3.2990165242379863,0.6730768007809484,1.5699648297700473,0.5196480265432635,0.09796142578125,5.40521240234375,1.0966293747360643,0.57403564453125,1184
cuda_980ti-max_pool2d-memory-liR:1480,cuda_980ti,max_pool2d,memory,liR,0.42012157882089407,3.1487357119100174,0.6699213745525002,1.5404658601666987,0.5093924501912674,0.09796142578125,5.40521240234375,1.0857485384554477,0.57403564453125,1480
cuda_980ti-max_pool2d-memory-liR:1776,cuda_980ti,max_pool2d,memory,liR,0.4177361367132665,3.144178478305046,0.6689314494548882,1.538112297542702,0.5043200568512041,0.09796142578125,5.42938232421875,1.0954660639032587,0.57403564453125,1776
cuda_980ti-max_pool2d-memory-liR:2072,cuda_980ti,max_pool2d,memory,liR,0.4205570018494279,3.106912451338706,0.6671334094314266,1.53383511917446,0.5035001463175441,0.09747314453125,5.42938232421875,1.1017568580892556,0.57403564453125,2072
cuda_980ti-max_pool2d-memory-liR:2368,cuda_980ti,max_pool2d,memory,liR,0.4186155923759032,3.116479402235877,0.6684109973301122,1.5110212860337717,0.501959762024426,0.09747314453125,5.49273681640625,1.085841926368507,0.57403564453125,2368
cuda_980ti-max_pool2d-memory-liR:2664,cuda_980ti,max_pool2d,memory,liR,0.4174461460121661,3.103904614512728,0.667502647581533,1.493665750071912,0.4983036288316609,0.09747314453125,5.58111572265625,1.0819262713641375,0.57403564453125,2664
cuda_980ti-max_pool2d-memory-liR:2960,cuda_980ti,max_pool2d,memory,liR,0.4188692650937347,3.121058882775471,0.6645931622659847,1.4913193483859652,0.49020820706827894,0.09747314453125,5.58111572265625,1.0865590688344595,0.57403564453125,2960
cuda_980ti-max_pool2d-time-kNN:296,cuda_980ti,max_pool2d,time,kNN,0.28580910075515653,23.784064899103274,2.7434204543978113,5.097622758155357,1.5762092690952618,0.008020020000000001,27.6666,3.773076285574324,1.6681500000000002,296
cuda_980ti-max_pool2d-time-kNN:592,cuda_980ti,max_pool2d,time,kNN,0.34408052208433926,25.449011264084707,2.5782205134903284,4.278918896416943,1.5119124080804642,0.007660189999999999,31.660099999999996,3.9107969484966216,1.6681500000000002,592
cuda_980ti-max_pool2d-time-kNN:888,cuda_980ti,max_pool2d,time,kNN,0.30687830639065705,22.622600402598263,2.559057031151237,3.5158291682922576,1.3828199857150578,0.00708071,31.660099999999996,3.8521112315427923,1.6681500000000002,888
